id,hex,flight,reason,lat,lon,alt,josiah_reflection,flagged_at,created_at
21062,a97a37,"N71FF   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.409256,-119.056953,1575,TIER 2 ALERT: Aircraft N71FF    conducting low-altitude surveillance at 1575ft. Pattern consistent with proximity monitoring.,2025-07-16 21:38:44.926578+00,2025-10-07 12:44:23.920626+00
21063,a9f0b4,"N74FF   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.519356,-119.214867,1150,TIER 2 ALERT: Aircraft N74FF    conducting low-altitude surveillance at 1150ft. Pattern consistent with proximity monitoring.,2025-07-16 21:42:13.544033+00,2025-10-07 12:44:23.920626+00
21064,a784e8,"N584BL  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.456001,-119.115112,1800,TIER 2 ALERT: Aircraft N584BL   conducting low-altitude surveillance at 1800ft. Pattern consistent with proximity monitoring.,2025-07-17 00:41:05.089172+00,2025-10-07 12:44:23.920626+00
21065,a5df05,"N478CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.482582,-119.182846,1050,TIER 2 ALERT: Aircraft N478CA   conducting low-altitude surveillance at 1050ft. Pattern consistent with proximity monitoring.,2025-08-03 21:40:13.604937+00,2025-10-07 12:44:23.920626+00
21066,a9e538,"N737BU  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.495941,-119.181969,700,TIER 2 ALERT: Aircraft N737BU   conducting low-altitude surveillance at 700ft. Pattern consistent with proximity monitoring.,2025-07-17 14:33:26.402252+00,2025-10-07 12:44:23.920626+00
21067,aabc3a,"N791FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.478996,-119.185997,1125,TIER 2 ALERT: Aircraft N791FA   conducting low-altitude surveillance at 1125ft. Pattern consistent with proximity monitoring.,2025-08-24 20:46:58.952124+00,2025-10-07 12:44:23.920626+00
21068,a5df05,"N478CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.420609,-119.069023,1500,TIER 2 ALERT: Aircraft N478CA   conducting low-altitude surveillance at 1500ft. Pattern consistent with proximity monitoring.,2025-07-30 14:21:28.289113+00,2025-10-07 12:44:23.920626+00
21069,aabc3a,"N791FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.435074,-119.084816,1625,TIER 2 ALERT: Aircraft N791FA   conducting low-altitude surveillance at 1625ft. Pattern consistent with proximity monitoring.,2025-08-22 00:14:44.058907+00,2025-10-07 12:44:23.920626+00
21070,ab2ea3,"N82BH   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.219879,-118.806488,1775,TIER 2 ALERT: Aircraft N82BH    conducting low-altitude surveillance at 1775ft. Pattern consistent with proximity monitoring.,2025-08-23 19:48:33.552458+00,2025-10-07 12:44:23.920626+00
21071,a9d136,"N73103  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.310104,-118.996017,600,TIER 2 ALERT: Aircraft N73103   conducting low-altitude surveillance at 600ft. Pattern consistent with proximity monitoring.,2025-08-02 16:22:44.451755+00,2025-10-07 12:44:23.920626+00
21072,a535e4,"N435CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.427475,-119.052086,575,TIER 2 ALERT: Aircraft N435CA   conducting low-altitude surveillance at 575ft. Pattern consistent with proximity monitoring.,2025-08-23 04:24:58.360097+00,2025-10-07 12:44:23.920626+00
21073,aa2701,"AAL848  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.433792,-119.05603,375,TIER 2 ALERT: Aircraft AAL848   conducting low-altitude surveillance at 375ft. Pattern consistent with proximity monitoring.,2025-08-01 19:38:08.161711+00,2025-10-07 12:44:23.920626+00
21074,ab07f5,"N81KS   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.42765,-119.052292,475,TIER 2 ALERT: Aircraft N81KS    conducting low-altitude surveillance at 475ft. Pattern consistent with proximity monitoring.,2025-08-12 19:32:48.584972+00,2025-10-07 12:44:23.920626+00
21075,a9d136,"N73103  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.346321,-119.04557,1775,TIER 2 ALERT: Aircraft N73103   conducting low-altitude surveillance at 1775ft. Pattern consistent with proximity monitoring.,2025-08-02 16:14:42.745426+00,2025-10-07 12:44:23.920626+00
21076,acada0,"N916GW  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.449219,-119.074745,1175,TIER 2 ALERT: Aircraft N916GW   conducting low-altitude surveillance at 1175ft. Pattern consistent with proximity monitoring.,2025-08-08 05:43:46.929656+00,2025-10-07 12:44:23.920626+00
21077,a4c693,"N4069W  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.489052,-119.207329,1475,TIER 2 ALERT: Aircraft N4069W   conducting low-altitude surveillance at 1475ft. Pattern consistent with proximity monitoring.,2025-07-19 03:12:38.893113+00,2025-10-07 12:44:23.920626+00
21078,a9a1b6,"N72FF   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.399139,-119.032349,1325,TIER 2 ALERT: Aircraft N72FF    conducting low-altitude surveillance at 1325ft. Pattern consistent with proximity monitoring.,2025-08-03 21:29:07.756189+00,2025-10-07 12:44:23.920626+00
21079,a1a615,"N205RH  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.46759,-119.074615,1850,TIER 2 ALERT: Aircraft N205RH   conducting low-altitude surveillance at 1850ft. Pattern consistent with proximity monitoring.,2025-07-17 00:30:10.419022+00,2025-10-07 12:44:23.920626+00
21080,acada0,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.688248,-119.205223,1450,TIER 1 ALERT: Ghost Entry Protocol - Aircraft ACADA0 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-06 14:51:36.39744+00,2025-10-07 12:44:23.920626+00
21081,a9d136,"N73103  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.425182,-119.099396,1525,TIER 2 ALERT: Aircraft N73103   conducting low-altitude surveillance at 1525ft. Pattern consistent with proximity monitoring.,2025-08-03 00:06:32.028808+00,2025-10-07 12:44:23.920626+00
21082,a97a37,"N71FF   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.478378,-119.241425,1300,TIER 2 ALERT: Aircraft N71FF    conducting low-altitude surveillance at 1300ft. Pattern consistent with proximity monitoring.,2025-08-06 18:37:28.944117+00,2025-10-07 12:44:23.920626+00
21083,acadb6,"N916HT  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.404312,-119.047218,1300,TIER 2 ALERT: Aircraft N916HT   conducting low-altitude surveillance at 1300ft. Pattern consistent with proximity monitoring.,2025-07-19 02:55:26.692896+00,2025-10-07 12:44:23.920626+00
21084,a7f312,"N611GG  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.434818,-119.061295,975,TIER 2 ALERT: Aircraft N611GG   conducting low-altitude surveillance at 975ft. Pattern consistent with proximity monitoring.,2025-08-26 03:54:33.08934+00,2025-10-07 12:44:23.920626+00
21085,a704b9,"N551SG  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.39106,-119.004723,1650,TIER 2 ALERT: Aircraft N551SG   conducting low-altitude surveillance at 1650ft. Pattern consistent with proximity monitoring.,2025-07-16 21:40:27.820731+00,2025-10-07 12:44:23.920626+00
21086,a06486,"N124WD  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.429092,-118.944824,1900,TIER 2 ALERT: Aircraft N124WD   conducting low-altitude surveillance at 1900ft. Pattern consistent with proximity monitoring.,2025-08-03 21:01:02.778892+00,2025-10-07 12:44:23.920626+00
21087,ab5031,"N828SP  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.244232,-118.977074,1875,TIER 2 ALERT: Aircraft N828SP   conducting low-altitude surveillance at 1875ft. Pattern consistent with proximity monitoring.,2025-08-19 04:24:33.556941+00,2025-10-07 12:44:23.920626+00
21088,aafac1,"N80616  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.448551,-119.088524,1300,TIER 2 ALERT: Aircraft N80616   conducting low-altitude surveillance at 1300ft. Pattern consistent with proximity monitoring.,2025-08-21 19:00:45.820124+00,2025-10-07 12:44:23.920626+00
21089,acad1d,"N916BQ  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.467686,-119.086479,1825,TIER 2 ALERT: Aircraft N916BQ   conducting low-altitude surveillance at 1825ft. Pattern consistent with proximity monitoring.,2025-08-28 22:48:19.256834+00,2025-10-07 12:44:23.920626+00
21090,ac9efd,"N912KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.411224,-118.958183,1400,TIER 2 ALERT: Aircraft N912KC   conducting low-altitude surveillance at 1400ft. Pattern consistent with proximity monitoring.,2025-07-19 02:30:10.872254+00,2025-10-07 12:44:23.920626+00
21091,a5bd95,"N4691R  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.327515,-119.011559,1300,TIER 2 ALERT: Aircraft N4691R   conducting low-altitude surveillance at 1300ft. Pattern consistent with proximity monitoring.,2025-07-31 01:39:04.961509+00,2025-10-07 12:44:23.920626+00
21092,a844e0,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.444965,-119.353363,1325,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A844E0 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-08-13 14:24:26.672668+00,2025-10-07 12:44:23.920626+00
21093,aab273,"N789FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.455032,-119.060783,1450,TIER 2 ALERT: Aircraft N789FA   conducting low-altitude surveillance at 1450ft. Pattern consistent with proximity monitoring.,2025-08-19 04:20:33.310677+00,2025-10-07 12:44:23.920626+00
21094,a81365,"N6196P  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.39827,-119.063477,1625,TIER 2 ALERT: Aircraft N6196P   conducting low-altitude surveillance at 1625ft. Pattern consistent with proximity monitoring.,2025-07-19 02:10:40.173476+00,2025-10-07 12:44:23.920626+00
21095,aca2b4,"N913KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.418503,-119.033089,1200,TIER 2 ALERT: Aircraft N913KC   conducting low-altitude surveillance at 1200ft. Pattern consistent with proximity monitoring.,2025-08-09 07:00:58.60301+00,2025-10-07 12:44:23.920626+00
21096,a9e538,"N737BU  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.447342,-119.100739,1500,TIER 2 ALERT: Aircraft N737BU   conducting low-altitude surveillance at 1500ft. Pattern consistent with proximity monitoring.,2025-08-21 15:00:04.896508+00,2025-10-07 12:44:23.920626+00
21097,a18794,"N198TH  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.421661,-119.044991,575,TIER 2 ALERT: Aircraft N198TH   conducting low-altitude surveillance at 575ft. Pattern consistent with proximity monitoring.,2025-08-19 04:35:26.144288+00,2025-10-07 12:44:23.920626+00
21098,a844e0,"N63177  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.4272,-119.367027,1325,TIER 2 ALERT: Aircraft N63177   conducting low-altitude surveillance at 1325ft. Pattern consistent with proximity monitoring.,2025-08-13 14:26:11.98689+00,2025-10-07 12:44:23.920626+00
21099,acad84,"N916FT  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.404373,-119.031372,1175,TIER 2 ALERT: Aircraft N916FT   conducting low-altitude surveillance at 1175ft. Pattern consistent with proximity monitoring.,2025-08-12 19:34:45.352001+00,2025-10-07 12:44:23.920626+00
21100,acadb6,"N916HT  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.514359,-119.209724,950,TIER 2 ALERT: Aircraft N916HT   conducting low-altitude surveillance at 950ft. Pattern consistent with proximity monitoring.,2025-07-19 21:20:13.078476+00,2025-10-07 12:44:23.920626+00
21101,a68f42,,[MASKED_AIRCRAFT] Masked Aircraft - No flight plan or blocked identifier,35.455395,-119.059654,1600,TIER 1 ALERT: Ghost Entry Protocol - Aircraft A68F42 operating without flight plan disclosure. This represents systematic transparency avoidance.,2025-07-16 23:15:46.226117+00,2025-10-07 12:44:23.920626+00
21102,a535e4,"N435CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.41658,-119.040527,900,TIER 2 ALERT: Aircraft N435CA   conducting low-altitude surveillance at 900ft. Pattern consistent with proximity monitoring.,2025-08-21 17:49:52.828187+00,2025-10-07 12:44:23.920626+00
21103,a4adfe,"N400PZ  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.314758,-118.994904,575,TIER 2 ALERT: Aircraft N400PZ   conducting low-altitude surveillance at 575ft. Pattern consistent with proximity monitoring.,2025-08-02 15:55:38.558043+00,2025-10-07 12:44:23.920626+00
21104,a5cc72,"N473CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.41777,-119.064445,1475,TIER 2 ALERT: Aircraft N473CA   conducting low-altitude surveillance at 1475ft. Pattern consistent with proximity monitoring.,2025-08-21 17:49:46.055284+00,2025-10-07 12:44:23.920626+00
21105,aab883,"N790FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.425964,-119.069427,1575,TIER 2 ALERT: Aircraft N790FA   conducting low-altitude surveillance at 1575ft. Pattern consistent with proximity monitoring.,2025-07-31 23:31:08.609209+00,2025-10-07 12:44:23.920626+00
21106,a0a736,"N141JG  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.410564,-119.028214,900,TIER 2 ALERT: Aircraft N141JG   conducting low-altitude surveillance at 900ft. Pattern consistent with proximity monitoring.,2025-08-02 17:23:26.810069+00,2025-10-07 12:44:23.920626+00
21107,aaa74e,"N786FA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.411957,-119.038925,850,TIER 2 ALERT: Aircraft N786FA   conducting low-altitude surveillance at 850ft. Pattern consistent with proximity monitoring.,2025-08-19 21:44:45.692584+00,2025-10-07 12:44:23.920626+00
21108,aca2b4,"N913KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.352329,-119.033417,1375,TIER 2 ALERT: Aircraft N913KC   conducting low-altitude surveillance at 1375ft. Pattern consistent with proximity monitoring.,2025-07-31 02:04:02.670795+00,2025-10-07 12:44:23.920626+00
21109,a863c4,"N64KA   ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.427135,-119.048088,700,TIER 2 ALERT: Aircraft N64KA    conducting low-altitude surveillance at 700ft. Pattern consistent with proximity monitoring.,2025-08-21 18:56:08.922489+00,2025-10-07 12:44:23.920626+00
21110,a844e0,"N63177  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.412987,-119.061058,1500,TIER 2 ALERT: Aircraft N63177   conducting low-altitude surveillance at 1500ft. Pattern consistent with proximity monitoring.,2025-07-19 19:59:57.013924+00,2025-10-07 12:44:23.920626+00
21111,ac9efd,"N912KC  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.352051,-119.043648,1225,TIER 2 ALERT: Aircraft N912KC   conducting low-altitude surveillance at 1225ft. Pattern consistent with proximity monitoring.,2025-07-20 05:53:10.369728+00,2025-10-07 12:44:23.920626+00
21112,a5df05,"N478CA  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.447708,-119.075775,1000,TIER 2 ALERT: Aircraft N478CA   conducting low-altitude surveillance at 1000ft. Pattern consistent with proximity monitoring.,2025-07-30 14:19:02.301712+00,2025-10-07 12:44:23.920626+00
21113,a9d136,"N73103  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.425137,-119.049194,425,TIER 2 ALERT: Aircraft N73103   conducting low-altitude surveillance at 425ft. Pattern consistent with proximity monitoring.,2025-08-03 00:10:32.604126+00,2025-10-07 12:44:23.920626+00
21114,a8826d,"N6476G  ",[LOW_ALTITUDE_SURVEILLANCE] Low altitude flight under 2000ft - Potential surveillance operation,35.411076,-119.060066,1175,TIER 2 ALERT: Aircraft N6476G   conducting low-altitude surveillance at 1175ft. Pattern consistent with proximity monitoring.,2025-08-02 21:33:47.152527+00,2025-10-07 12:44:23.920626+00
